model,fold,selected_C,term,coefficient_standardized,scaler_mean,scaler_scale,imputation_median
routine_plus_teachsup_logit,4,1.0,missingindicator_TEACHSUP,0.06696019439274385,0.028599188915174045,0.16667715892877533,
experiences_only_logit,0,0.1,BELONG,-0.5161338763864003,0.3104619665342686,1.1421021891307759,0.1885
experiences_only_logit,0,0.1,BULLIED,0.44691187734231486,-0.4297455801571875,0.9386257569576836,-1.1794
experiences_only_logit,0,0.1,TEACHSUP,-0.10390133126666987,0.04186911603143752,1.1169322441131018,-0.1002
experiences_only_logit,0,0.1,missingindicator_BELONG,0.05074841869701788,0.010521423138679964,0.10203294954972542,
experiences_only_logit,0,0.1,missingindicator_BULLIED,0.04444185371424042,0.009000253528268403,0.09444177552701608,
experiences_only_logit,0,0.1,missingindicator_TEACHSUP,0.0714478724947072,0.029367024423223188,0.16883306044655177,
experiences_only_logit,1,0.1,BELONG,-0.4904557269010097,0.3148042075025347,1.1330604042301569,0.1945
experiences_only_logit,1,0.1,BULLIED,0.46396257098079796,-0.4350232764447448,0.9346360676598734,-1.228
experiences_only_logit,1,0.1,TEACHSUP,-0.0905650133750019,0.0336491213247719,1.1175422750747077,-0.1002
experiences_only_logit,1,0.1,missingindicator_BELONG,0.06794130174281947,0.009758364312267658,0.09830126468269226,
experiences_only_logit,1,0.1,missingindicator_BULLIED,0.0482466199204909,0.008279824264954376,0.09061605142079326,
experiences_only_logit,1,0.1,missingindicator_TEACHSUP,0.06190583624921516,0.02716289286921257,0.16255789774781249,
experiences_only_logit,2,0.1,BELONG,-0.5495198393807748,0.31989540365848507,1.1336486603858087,0.195
experiences_only_logit,2,0.1,BULLIED,0.4092863833403716,-0.43194500443580747,0.9325750374560284,-1.1723
experiences_only_logit,2,0.1,TEACHSUP,-0.09018464440703211,0.027915770351907412,1.1154710730595478,-0.1002
experiences_only_logit,2,0.1,missingindicator_BELONG,0.025991322115701675,0.00992775970596933,0.09914231837711815,
experiences_only_logit,2,0.1,missingindicator_BULLIED,0.06919891840608068,0.008787123484432427,0.09332689829465976,
experiences_only_logit,2,0.1,missingindicator_TEACHSUP,0.0855761104592975,0.028938363398251024,0.16763333356490223,
experiences_only_logit,3,0.1,BELONG,-0.5108896561778592,0.31577899961978795,1.1318998441033856,0.1885
experiences_only_logit,3,0.1,BULLIED,0.459920469678257,-0.43357839128046977,0.9343425878591606,-1.228
experiences_only_logit,3,0.1,TEACHSUP,-0.10165926595028996,0.02054134595074143,1.1190790713890526,-0.1002
experiences_only_logit,3,0.1,missingindicator_BELONG,0.047352258187825284,0.009801022348020785,0.0985137671036611,
experiences_only_logit,3,0.1,missingindicator_BULLIED,0.027326913720984756,0.008533648768535339,0.0919827462474926,
experiences_only_logit,3,0.1,missingindicator_TEACHSUP,0.07345786093102213,0.029065100756199568,0.16798904926878874,
experiences_only_logit,4,0.1,BELONG,-0.517001456476733,0.32634036836769176,1.136845931866667,0.1999
experiences_only_logit,4,0.1,BULLIED,0.4333971822713185,-0.4331945251774248,0.9373862734036951,-1.228
